"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
206422019,20642,2019,"WA0130300","WA0130300","","N","N",,"I","QUINCY","QUINCY PD","Quincy","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",7977,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",20,3,23,2,5,7,0,0,01-AUG-04,01-OCT-11,01-OCT-11,01-FEB-19,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206432019,20643,2019,"WA0130400","WA0130400","","N","N",,"I","SOAP LAKE","SOAP LAKE PD","Soap Lake","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",1613,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-AUG-04,01-JAN-09,01-MAR-09,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206452019,20645,2019,"WA0130700","WA0130700","","N","N",,"I","GRAND COULEE","GRAND COULEE PD","Grand Coulee","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2079,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,0,0,0,0,01-AUG-04,01-APR-10,01-APR-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206462019,20646,2019,"WA0130900","WA0130900","","N","N",,"I","MATTAWA","MATTAWA PD","Mattawa","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",4641,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,0,4,1,1,2,0,0,01-AUG-04,01-JAN-13,01-JAN-13,01-JUL-19,01-JAN-14,01-JAN-14,"N","GRANT","Non-MSA","Y","Y","Y"
206472019,20647,2019,"WA0131000","WA0131000","","N","N",,"I","ROYAL CITY","ROYAL CITY PD","Royal City","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2240,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-AUG-04,01-JAN-10,01-FEB-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206482019,20648,2019,"WA0131100","WA0131100","","N","N",,"I","WARDEN","WARDEN PD","Warden","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2784,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",3,1,4,0,1,1,0,0,01-AUG-04,01-JUL-10,01-JUL-10,01-FEB-19,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206492019,20649,2019,"WA0140000","WA0140000","","N","N",,"I","GRAYS HARBOR","GRAYS HARBOR CO SO MONTESANO","Grays Harbor","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","County",28875,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",55,0,55,7,17,24,0,0,01-AUG-04,01-MAR-12,01-MAR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206502019,20650,2019,"WA0140100","WA0140100","","N","N",,"I","ABERDEEN","ABERDEEN PD","Aberdeen","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",16627,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",35,6,41,1,9,10,0,0,01-AUG-04,01-JAN-12,01-MAR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206512019,20651,2019,"WA0140200","WA0140200","","N","N",,"I","ELMA","ELMA PD","Elma","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3323,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,1,7,1,2,3,0,0,01-AUG-04,01-JAN-12,01-FEB-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206522019,20652,2019,"WA0140300","WA0140300","","N","N",,"I","HOQUIAM","HOQUIAM PD","Hoquiam","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",8580,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",23,0,23,1,2,3,0,0,01-AUG-04,01-MAY-12,01-MAY-12,01-APR-19,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206542019,20654,2019,"WA0140500","WA0140500","","N","N",,"I","MONTESANO","MONTESANO PD","Montesano","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",4033,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,1,1,0,0,01-AUG-04,01-JAN-10,01-FEB-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206552019,20655,2019,"WA0140600","WA0140600","","N","N",,"I","COSMOPOLIS","COSMOPOLIS PD","Cosmopolis","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",1646,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-AUG-04,01-SEP-09,01-SEP-09,01-FEB-19,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206562019,20656,2019,"WA0140700","WA0140700","","N","N",,"I","OAKVILLE","OAKVILLE PD","Oakville","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",690,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-AUG-04,01-MAR-12,01-MAR-12,01-MAR-19,01-FEB-13,01-FEB-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206572019,20657,2019,"WA0140800","WA0140800","","N","N",,"I","OCEAN SHORES","OCEAN SHORES PD","Ocean Shores","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",6181,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-AUG-04,01-NOV-12,01-DEC-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206582019,20658,2019,"WA0140900","WA0140900","","N","N",,"I","WESTPORT","WESTPORT PD","Westport","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2080,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,1,1,0,0,01-AUG-04,01-SEP-09,01-SEP-09,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206592019,20659,2019,"WA0150000","WA0150000","","N","N",,"I","ISLAND","ISLAND CO SO COUPEVILLE","Island","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","County",60209,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",37,22,59,2,11,13,0,0,01-AUG-04,01-DEC-09,01-DEC-09,01-AUG-18,01-JAN-13,01-JAN-13,"N","ISLAND","Non-MSA","Y","Y","Y"
206602019,20660,2019,"WA0150100","WA0150100","","N","N",,"I","OAK HARBOR","OAK HARBOR PD","Oak Harbor","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",23554,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,6,28,4,6,10,0,0,01-AUG-04,01-JAN-06,01-JAN-06,01-AUG-18,01-JAN-13,01-JAN-13,"N","ISLAND","Non-MSA","Y","Y","Y"
206632019,20663,2019,"WA0160000","WA0160000","","N","N",,"I","JEFFERSON","JEFFERSON CO SO PORT TOWNSEND","Jefferson","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","County",22075,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",22,15,37,0,5,5,0,0,01-AUG-04,01-JAN-11,01-JAN-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","JEFFERSON","Non-MSA","Y","Y","Y"
206642019,20664,2019,"WA0160100","WA0160100","","N","N",,"I","PORT TOWNSEND","PORT TOWNSEND PD","Port Townsend","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",9780,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,1,14,2,3,5,0,0,01-AUG-04,01-JUL-10,01-JUL-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","JEFFERSON","Non-MSA","Y","Y","Y"
206652019,20665,2019,"WA0170000","WA0170000","","N","N",,"I","KING","KING COUNTY SHERIFFS OFFICE","King","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","County",242462,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",200,2,202,14,54,68,0,0,01-AUG-04,01-AUG-18,01-AUG-18,01-AUG-18,01-AUG-18,01-AUG-18,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206662019,20666,2019,"WA0170100","WA0170100","","N","N",,"I","AUBURN","AUBURN PD","Auburn","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",83468,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",101,3,104,12,17,29,0,0,01-AUG-04,01-JAN-13,01-JAN-13,01-AUG-18,01-JAN-13,01-JAN-13,"N","PIERCE; KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206672019,20667,2019,"WA0170200","WA0170200","","N","N",,"I","BELLEVUE","BELLEVUE PD","Bellevue","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",150200,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",157,10,167,28,26,54,0,0,01-AUG-04,01-JAN-15,01-JAN-15,01-AUG-18,01-JAN-15,01-JAN-15,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206682019,20668,2019,"WA0170300","WA0170300","","N","N",,"I","BOTHELL","BOTHELL PD","Bothell","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",47565,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",58,4,62,9,26,35,0,0,01-AUG-04,01-DEC-11,01-DEC-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","SNOHOMISH; KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206692019,20669,2019,"WA0170400","WA0170400","","N","N",,"I","ENUMCLAW","ENUMCLAW PD","Enumclaw","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",11975,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",16,5,21,3,8,11,0,0,01-AUG-04,01-OCT-12,01-OCT-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206702019,20670,2019,"WA0170600","WA0170600","","N","N",,"I","ISSAQUAH","ISSAQUAH PD","Issaquah","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",40651,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",32,13,45,4,13,17,0,0,01-AUG-04,01-MAY-10,01-MAY-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206712019,20671,2019,"WA0170700","WA0170700","","N","N",,"I","KENT","KENT PD","Kent","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",131003,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",136,22,158,16,33,49,0,0,01-AUG-04,01-MAY-13,01-NOV-13,01-AUG-18,01-NOV-13,01-NOV-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206722019,20672,2019,"WA0170800","WA0170800","","N","N",,"I","KIRKLAND","KIRKLAND PD","Kirkland","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",90708,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",93,19,112,15,20,35,0,0,01-AUG-04,01-JAN-12,01-MAR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206732019,20673,2019,"WA0170900","WA0170900","","N","N",,"I","MERCER ISLAND","MERCER ISLAND PD","Mercer Island","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",26408,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",28,1,29,3,4,7,0,0,01-AUG-04,01-NOV-12,01-DEC-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206742019,20674,2019,"WA0171000","WA0171000","","N","N",,"I","NORMANDY PARK","NORMANDY PARK PD","Normandy Park","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",6699,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-AUG-04,01-SEP-11,01-SEP-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206752019,20675,2019,"WA0171100","WA0171100","","N","N",,"I","NORTH BEND","NORTH BEND PD","North Bend","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",7314,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",0,0,0,0,0,0,0,0,01-AUG-04,01-MAR-14,01-JUL-14,01-AUG-18,01-JUL-14,01-JUL-14,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206762019,20676,2019,"WA0171200","WA0171200","","N","N",,"I","REDMOND","REDMOND PD","Redmond","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",69501,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",71,8,79,13,31,44,0,0,01-AUG-04,01-APR-11,01-DEC-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206772019,20677,2019,"WA0171300","WA0171300","","N","N",,"I","RENTON","RENTON PD","Renton","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",103452,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",109,4,113,16,28,44,0,0,01-AUG-04,01-JAN-12,01-APR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206782019,20678,2019,"WA0171400","WA0171400","","N","N",,"I","ALGONA","ALGONA PD","Algona","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3247,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,2,3,0,0,01-AUG-04,01-APR-11,01-APR-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206792019,20679,2019,"WA0171500","WA0171500","","N","N",,"I","BLACK DIAMOND","BLACK DIAMOND PD","Black Diamond","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",4518,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,2,3,0,0,01-AUG-04,01-AUG-10,01-AUG-10,01-AUG-19,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206802019,20680,2019,"WA0171600","WA0171600","","N","N",,"I","CARNATION","CARNATION PD","Carnation","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2297,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-AUG-04,01-AUG-18,01-AUG-18,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206812019,20681,2019,"WA0171700","WA0171700","","N","N",,"I","DES MOINES","DES MOINES PD","Des Moines","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",32708,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",33,2,35,5,9,14,0,0,01-AUG-04,01-MAY-12,01-MAY-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206822019,20682,2019,"WA0171800","WA0171800","","N","N",,"I","DUVALL","DUVALL PD","Duvall","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",8244,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,1,1,2,0,0,01-AUG-04,01-JUL-12,01-JUL-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206832019,20683,2019,"WA0172000","WA0172000","","N","N",,"I","MEDINA","MEDINA PD","Medina","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3337,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,2,2,0,0,01-AUG-04,01-JAN-12,01-MAY-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206842019,20684,2019,"WA0172100","WA0172100","","N","N",,"I","PACIFIC","PACIFIC PD","Pacific","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",7297,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,1,1,0,0,01-AUG-04,01-DEC-11,01-DEC-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","PIERCE; KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206852019,20685,2019,"WA0172200","WA0172200","","N","N",,"I","SNOQUALMIE","SNOQUALMIE PD","Snoqualmie","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",14183,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",24,1,25,1,3,4,0,0,01-AUG-04,01-JAN-12,01-APR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206862019,20686,2019,"WA0172300","WA0172300","","N","N",,"I","TUKWILA","TUKWILA PD","Tukwila","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",20439,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",70,3,73,4,17,21,0,0,01-AUG-04,01-JAN-11,01-JAN-11,01-FEB-19,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206872019,20687,2019,"WA0172400","WA0172400","","N","N",,"I","UNIVERSITY OF WASHINGTON","UNIV WASH PD SEATTLE","University of Washington","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","University or College",0,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",37,17,54,7,13,20,0,0,01-AUG-04,01-NOV-12,01-JAN-13,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206882019,20688,2019,"WA0172500","WA0172500","","N","N",,"I","CLYDE HILL","CLYDE HILL PD","Clyde Hill","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3436,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-AUG-04,01-JAN-11,01-JAN-11,01-FEB-19,01-FEB-13,01-FEB-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206892019,20689,2019,"WA0172600","WA0172600","","N","N",,"I","LAKE FOREST PARK","LAKE FOREST PARK PD","Lake Forest Park","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",13690,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",17,1,18,3,2,5,0,0,01-AUG-04,01-DEC-11,01-DEC-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
