"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
206422018,20642,2018,"WA0130300","WA0130300","","N","N",,"I","QUINCY","QUINCY PD","Quincy","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",7598,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,3,22,2,2,4,0,0,01-AUG-04,01-OCT-11,01-OCT-11,01-FEB-19,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206432018,20643,2018,"WA0130400","WA0130400","","N","N",,"I","SOAP LAKE","SOAP LAKE PD","Soap Lake","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",1583,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-AUG-04,01-JAN-09,01-MAR-09,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206452018,20645,2018,"WA0130700","WA0130700","","N","N",,"I","GRAND COULEE","GRAND COULEE PD","Grand Coulee","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2047,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,0,8,0,0,0,0,0,01-AUG-04,01-APR-10,01-APR-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206462018,20646,2018,"WA0130900","WA0130900","","N","N",,"I","MATTAWA","MATTAWA PD","Mattawa","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",4586,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,0,4,1,1,2,0,0,01-AUG-04,01-JAN-13,01-JAN-13,01-JUL-19,01-JAN-14,01-JAN-14,"N","GRANT","Non-MSA","Y","Y","Y"
206472018,20647,2018,"WA0131000","WA0131000","","N","N",,"I","ROYAL CITY","ROYAL CITY PD","Royal City","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2212,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-AUG-04,01-JAN-10,01-FEB-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206482018,20648,2018,"WA0131100","WA0131100","","N","N",,"I","WARDEN","WARDEN PD","Warden","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2733,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",3,0,3,0,1,1,0,0,01-AUG-04,01-JUL-10,01-JUL-10,01-FEB-19,01-JAN-13,01-JAN-13,"N","GRANT","Non-MSA","Y","Y","Y"
206492018,20649,2018,"WA0140000","WA0140000","","N","N",,"I","GRAYS HARBOR","GRAYS HARBOR CO SO MONTESANO","Grays Harbor","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","County",29014,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",56,0,56,5,17,22,0,0,01-AUG-04,01-MAR-12,01-MAR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206502018,20650,2018,"WA0140100","WA0140100","","N","N",,"I","ABERDEEN","ABERDEEN PD","Aberdeen","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",16404,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",37,8,45,2,6,8,0,0,01-AUG-04,01-JAN-12,01-MAR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206512018,20651,2018,"WA0140200","WA0140200","","N","N",,"I","ELMA","ELMA PD","Elma","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3089,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,1,1,2,0,0,01-AUG-04,01-JAN-12,01-FEB-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206522018,20652,2018,"WA0140300","WA0140300","","N","N",,"I","HOQUIAM","HOQUIAM PD","Hoquiam","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",8469,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",22,0,22,1,1,2,0,0,01-AUG-04,01-MAY-12,01-MAY-12,01-APR-19,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206542018,20654,2018,"WA0140500","WA0140500","","N","N",,"I","MONTESANO","MONTESANO PD","Montesano","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3959,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,1,1,0,0,01-AUG-04,01-JAN-10,01-FEB-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206552018,20655,2018,"WA0140600","WA0140600","","N","N",,"I","COSMOPOLIS","COSMOPOLIS PD","Cosmopolis","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",1620,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-AUG-04,01-SEP-09,01-SEP-09,01-FEB-19,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206562018,20656,2018,"WA0140700","WA0140700","","N","N",,"I","OAKVILLE","OAKVILLE PD","Oakville","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",683,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-AUG-04,01-MAR-12,01-MAR-12,01-MAR-19,01-FEB-13,01-FEB-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206572018,20657,2018,"WA0140800","WA0140800","","N","N",,"I","OCEAN SHORES","OCEAN SHORES PD","Ocean Shores","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",5977,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,1,2,0,0,01-AUG-04,01-NOV-12,01-DEC-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206582018,20658,2018,"WA0140900","WA0140900","","N","N",,"I","WESTPORT","WESTPORT PD","Westport","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2047,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,1,1,0,0,01-AUG-04,01-SEP-09,01-SEP-09,01-AUG-18,01-JAN-13,01-JAN-13,"N","GRAYS HARBOR","Non-MSA","Y","Y","Y"
206592018,20659,2018,"WA0150000","WA0150000","","N","N",,"I","ISLAND","ISLAND CO SO COUPEVILLE","Island","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","County",57737,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",33,12,45,2,19,21,0,0,01-AUG-04,01-DEC-09,01-DEC-09,01-AUG-18,01-JAN-13,01-JAN-13,"N","ISLAND","Non-MSA","Y","Y","Y"
206602018,20660,2018,"WA0150100","WA0150100","","N","N",,"I","OAK HARBOR","OAK HARBOR PD","Oak Harbor","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",23330,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,7,28,3,6,9,0,0,01-AUG-04,01-JAN-06,01-JAN-06,01-AUG-18,01-JAN-13,01-JAN-13,"N","ISLAND","Non-MSA","Y","Y","Y"
206632018,20663,2018,"WA0160000","WA0160000","","N","N",,"I","JEFFERSON","JEFFERSON CO SO PORT TOWNSEND","Jefferson","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","County",21938,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",22,15,37,0,5,5,0,0,01-AUG-04,01-JAN-11,01-JAN-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","JEFFERSON","Non-MSA","Y","Y","Y"
206642018,20664,2018,"WA0160100","WA0160100","","N","N",,"I","PORT TOWNSEND","PORT TOWNSEND PD","Port Townsend","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",9615,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,1,15,0,3,3,0,0,01-AUG-04,01-JUL-10,01-JUL-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","JEFFERSON","Non-MSA","Y","Y","Y"
206652018,20665,2018,"WA0170000","WA0170000","","N","N",,"I","KING","KING COUNTY SHERIFFS OFFICE","King","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","County",256571,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",194,6,200,32,63,95,0,0,01-AUG-04,01-AUG-18,01-AUG-18,01-AUG-18,01-AUG-18,01-AUG-18,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206662018,20666,2018,"WA0170100","WA0170100","","N","N",,"I","AUBURN","AUBURN PD","Auburn","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",82381,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",101,3,104,12,17,29,0,0,01-AUG-04,01-JAN-13,01-JAN-13,01-AUG-18,01-JAN-13,01-JAN-13,"N","PIERCE; KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206672018,20667,2018,"WA0170200","WA0170200","","N","N",,"I","BELLEVUE","BELLEVUE PD","Bellevue","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",146913,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",148,11,159,24,27,51,0,0,01-AUG-04,01-JAN-15,01-JAN-15,01-AUG-18,01-JAN-15,01-JAN-15,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206682018,20668,2018,"WA0170300","WA0170300","","N","N",,"I","BOTHELL","BOTHELL PD","Bothell","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",46387,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",53,4,57,8,24,32,0,0,01-AUG-04,01-DEC-11,01-DEC-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","SNOHOMISH; KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206692018,20669,2018,"WA0170400","WA0170400","","N","N",,"I","ENUMCLAW","ENUMCLAW PD","Enumclaw","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",11882,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",14,5,19,3,8,11,0,0,01-AUG-04,01-OCT-12,01-OCT-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206702018,20670,2018,"WA0170600","WA0170600","","N","N",,"I","ISSAQUAH","ISSAQUAH PD","Issaquah","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",38606,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",35,14,49,6,17,23,0,0,01-AUG-04,01-MAY-10,01-MAY-10,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206712018,20671,2018,"WA0170700","WA0170700","","N","N",,"I","KENT","KENT PD","Kent","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",129870,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",127,22,149,16,32,48,0,0,01-AUG-04,01-MAY-13,01-NOV-13,01-AUG-18,01-NOV-13,01-NOV-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206722018,20672,2018,"WA0170800","WA0170800","","N","N",,"I","KIRKLAND","KIRKLAND PD","Kirkland","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",89805,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",86,15,101,12,21,33,0,0,01-AUG-04,01-JAN-12,01-MAR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206732018,20673,2018,"WA0170900","WA0170900","","N","N",,"I","MERCER ISLAND","MERCER ISLAND PD","Mercer Island","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",25641,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",27,1,28,3,3,6,0,0,01-AUG-04,01-NOV-12,01-DEC-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206742018,20674,2018,"WA0171000","WA0171000","","N","N",,"I","NORMANDY PARK","NORMANDY PARK PD","Normandy Park","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",6693,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,1,2,0,0,01-AUG-04,01-SEP-11,01-SEP-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206752018,20675,2018,"WA0171100","WA0171100","","N","N",,"I","NORTH BEND","NORTH BEND PD","North Bend","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",6971,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",0,0,0,0,0,0,0,0,01-AUG-04,01-MAR-14,01-JUL-14,01-AUG-18,01-JUL-14,01-JUL-14,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206762018,20676,2018,"WA0171200","WA0171200","","N","N",,"I","REDMOND","REDMOND PD","Redmond","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",65827,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",69,9,78,13,26,39,0,0,01-AUG-04,01-APR-11,01-DEC-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206772018,20677,2018,"WA0171300","WA0171300","","N","N",,"I","RENTON","RENTON PD","Renton","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",102749,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",109,4,113,15,26,41,0,0,01-AUG-04,01-JAN-12,01-APR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206782018,20678,2018,"WA0171400","WA0171400","","N","N",,"I","ALGONA","ALGONA PD","Algona","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3207,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,2,3,0,0,01-AUG-04,01-APR-11,01-APR-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206792018,20679,2018,"WA0171500","WA0171500","","N","N",,"I","BLACK DIAMOND","BLACK DIAMOND PD","Black Diamond","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",4476,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-AUG-04,01-AUG-10,01-AUG-10,01-AUG-19,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206802018,20680,2018,"WA0171600","WA0171600","","N","N",,"I","CARNATION","CARNATION PD","Carnation","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",2224,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-AUG-04,01-AUG-18,01-AUG-18,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206812018,20681,2018,"WA0171700","WA0171700","","N","N",,"I","DES MOINES","DES MOINES PD","Des Moines","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",31460,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",30,1,31,5,10,15,0,0,01-AUG-04,01-MAY-12,01-MAY-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206822018,20682,2018,"WA0171800","WA0171800","","N","N",,"I","DUVALL","DUVALL PD","Duvall","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",7980,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,1,1,2,0,0,01-AUG-04,01-JUL-12,01-JUL-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206832018,20683,2018,"WA0172000","WA0172000","","N","N",,"I","MEDINA","MEDINA PD","Medina","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3311,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,2,2,0,0,01-AUG-04,01-JAN-12,01-MAY-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206842018,20684,2018,"WA0172100","WA0172100","","N","N",,"I","PACIFIC","PACIFIC PD","Pacific","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",7269,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,1,1,0,0,01-AUG-04,01-DEC-11,01-DEC-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","PIERCE; KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206852018,20685,2018,"WA0172200","WA0172200","","N","N",,"I","SNOQUALMIE","SNOQUALMIE PD","Snoqualmie","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",13947,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,1,22,1,3,4,0,0,01-AUG-04,01-JAN-12,01-APR-12,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206862018,20686,2018,"WA0172300","WA0172300","","N","N",,"I","TUKWILA","TUKWILA PD","Tukwila","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",20288,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",65,3,68,2,15,17,0,0,01-AUG-04,01-JAN-11,01-JAN-11,01-FEB-19,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206872018,20687,2018,"WA0172400","WA0172400","","N","N",,"I","UNIVERSITY OF WASHINGTON","UNIV WASH PD SEATTLE","University of Washington","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","University or College",0,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",37,17,54,6,18,24,0,0,01-AUG-04,01-NOV-12,01-JAN-13,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206882018,20688,2018,"WA0172500","WA0172500","","N","N",,"I","CLYDE HILL","CLYDE HILL PD","Clyde Hill","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",3367,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-AUG-04,01-JAN-11,01-JAN-11,01-FEB-19,01-FEB-13,01-FEB-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
206892018,20689,2018,"WA0172600","WA0172600","","N","N",,"I","LAKE FOREST PARK","LAKE FOREST PARK PD","Lake Forest Park","","A",53,"Washington","WA","WA","9","Pacific","4","West","Region IV","City",13504,23398,"WAUCR0001","Washington Association of Sheriffs and Police Chiefs Uniform Crime Reporting Program Criminal Justice Information Support","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",15,1,16,2,2,4,0,0,01-AUG-04,01-DEC-11,01-DEC-11,01-AUG-18,01-JAN-13,01-JAN-13,"N","KING","Seattle-Tacoma-Bellevue, WA","Y","Y","Y"
