"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
97602019,9760,2019,"MO0510300","MO0510300","","N","N",,"I","WARRENSBURG","WARRENSBURG","Warrensburg","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",20435,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,1,30,7,4,11,0,0,01-OCT-05,01-JUL-18,01-JUL-18,01-FEB-19,01-AUG-18,01-AUG-18,"N","JOHNSON","Non-MSA","Y","Y","Y"
97612019,9761,2019,"MO0510400","MO0510400","","N","N",,"I","UNIV OF CENTRAL MISSOURI","UNIV OF CENTRAL MISSOURI","University of Central Missouri","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","University or College",0,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",13,5,18,1,6,7,0,0,01-OCT-05,01-JAN-19,01-JAN-19,01-JAN-19,01-JAN-19,01-JAN-19,"N","JOHNSON","Non-MSA","Y","Y","Y"
97682019,9768,2019,"MO0530000","MO0530000","","N","N",,"I","LACLEDE","LACLEDE","Laclede","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","County",19930,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",21,2,23,2,9,11,0,0,01-OCT-05,01-AUG-09,01-AUG-09,01-FEB-19,01-JAN-13,01-JAN-13,"N","LACLEDE","Non-MSA","Y","Y","Y"
97752019,9775,2019,"MO0540400","MO0540400","","N","N",,"I","HIGGINSVILLE","HIGGINSVILLE","Higginsville","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",4588,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,1,10,1,12,13,0,0,01-OCT-05,01-MAY-19,01-MAY-19,01-JUL-19,01-JUL-19,01-JUL-19,"N","LAFAYETTE","Kansas City, MO-KS","Y","Y","Y"
97772019,9777,2019,"MO0540600","MO0540600","","N","N",,"I","ODESSA","ODESSA","Odessa","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",5190,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,1,1,0,0,01-OCT-05,01-DEC-19,01-DEC-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","LAFAYETTE","Kansas City, MO-KS","Y","Y","Y"
97782019,9778,2019,"MO0540700","MO0540700","","N","N",,"I","WAVERLY","WAVERLY","Waverly","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",836,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,1,1,0,0,01-OCT-05,01-FEB-18,01-FEB-18,01-FEB-19,01-MAR-18,01-MAR-18,"N","LAFAYETTE","Kansas City, MO-KS","Y","Y","Y"
97992019,9799,2019,"MO0570400","MO0570400","","N","N",,"I","TROY","TROY","Troy","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",12705,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,0,23,0,2,2,0,0,01-OCT-05,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","LINCOLN","St. Louis, MO-IL","Y","Y","Y"
98072019,9807,2019,"MO0580300","MO0580300","","N","N",,"I","MARCELINE","MARCELINE","Marceline","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",2092,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,3,0,3,0,0,01-OCT-05,01-SEP-18,01-SEP-18,01-MAR-19,01-OCT-18,01-OCT-18,"N","CHARITON; LINN","Non-MSA","Y","Y","Y"
98092019,9809,2019,"MO0590100","MO0590100","","N","N",,"I","CHILLICOTHE","CHILLICOTHE","Chillicothe","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",9700,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,3,20,2,5,7,0,0,01-OCT-05,01-JUN-06,01-JUN-06,01-FEB-19,01-FEB-13,01-FEB-13,"N","LIVINGSTON","Non-MSA","Y","Y","Y"
98102019,9810,2019,"MO0600000","MO0600000","","N","N",,"I","MCDONALD","MCDONALD","McDonald","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","County",15791,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,6,23,3,3,6,0,0,01-OCT-05,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","MCDONALD","Non-MSA","Y","Y","Y"
98312019,9831,2019,"MO0660100","MO0660100","","N","N",,"I","ELDON","ELDON","Eldon","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",4649,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,0,1,1,0,0,01-OCT-05,01-JUL-19,01-JUL-19,01-JUL-19,01-JUL-19,01-JUL-19,"N","MILLER","Non-MSA","Y","Y","Y"
98342019,9834,2019,"MO0670000","MO0670000","","N","N",,"S","MISSISSIPPI","MISSISSIPPI","Mississippi","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","County",3962,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,10,17,0,10,10,0,0,01-OCT-05,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,"N","MISSISSIPPI","Non-MSA","Y","Y","Y"
98512019,9851,2019,"MO0710200","MO0710200","","N","N",,"I","VERSAILLES","VERSAILLES","Versailles","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",2450,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,0,8,2,1,3,0,0,01-OCT-05,01-APR-17,01-APR-17,01-FEB-19,01-APR-17,01-APR-17,"N","MORGAN","Non-MSA","Y","Y","Y"
98542019,9854,2019,"MO0720000","MO0720000","","N","N",,"I","NEW MADRID","NEW MADRID","New Madrid","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","County",4793,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",16,0,16,0,2,2,0,0,01-OCT-05,01-MAR-19,01-MAR-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","NEW MADRID","Non-MSA","Y","Y","Y"
98582019,9858,2019,"MO0720400","MO0720400","","N","N",,"I","NEW MADRID","NEW MADRID","New Madrid","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",2825,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,2,14,2,6,8,0,0,01-OCT-05,01-FEB-19,01-FEB-19,01-FEB-19,01-FEB-19,01-FEB-19,"N","NEW MADRID","Non-MSA","Y","Y","Y"
98602019,9860,2019,"MO0720600","MO0720600","","N","N",,"I","PORTAGEVILLE","PORTAGEVILLE","Portageville","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",2964,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,1,12,0,3,3,0,0,01-OCT-05,01-AUG-18,01-AUG-18,01-FEB-19,01-SEP-18,01-SEP-18,"N","NEW MADRID","Non-MSA","Y","Y","Y"
98702019,9870,2019,"MO0730300","MO0730300","","N","N",,"I","NEOSHO","NEOSHO","Neosho","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",12076,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",25,0,25,1,2,3,0,0,01-OCT-05,01-NOV-18,01-NOV-18,01-FEB-20,01-FEB-20,01-FEB-20,"N","NEWTON","Joplin, MO","Y","Y","Y"
98942019,9894,2019,"MO0790100","MO0790100","","N","N",,"I","PERRYVILLE","PERRYVILLE","Perryville","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",8466,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",21,0,21,3,6,9,0,0,01-OCT-05,01-JUL-18,01-JUL-18,01-FEB-19,01-JUL-18,01-JUL-18,"N","PERRY","Non-MSA","Y","Y","Y"
99262019,9926,2019,"MO0840100","MO0840100","","N","N",,"I","BOLIVAR","BOLIVAR","Bolivar","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",11129,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",14,3,17,4,5,9,0,0,01-OCT-05,01-FEB-19,01-FEB-19,01-FEB-19,01-FEB-19,01-FEB-19,"N","POLK","Springfield, MO","Y","Y","Y"
99492019,9949,2019,"MO0890300","MO0890300","","N","N",,"I","LAWSON","LAWSON","Lawson","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",2389,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,3,1,4,0,0,01-OCT-05,01-SEP-19,01-SEP-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","CLAY; RAY","Kansas City, MO-KS","Y","Y","Y"
99602019,9960,2019,"MO0920000","MO0920000","","N","N",,"I","ST. CHARLES","ST. CHARLES","St. Charles","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","County",0,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",30,6,36,4,9,13,0,0,01-OCT-05,01-JUN-19,01-JUN-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","ST CHARLES","St. Louis, MO-IL","Y","Y","Y"
99622019,9962,2019,"MO0920300","MO0920300","","N","N",,"I","ST. CHARLES","ST. CHARLES","St. Charles","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",71341,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",99,16,115,10,24,34,0,0,01-OCT-05,01-JAN-12,01-JAN-12,01-FEB-19,01-JAN-13,01-JAN-13,"N","ST CHARLES","St. Louis, MO-IL","Y","Y","Y"
99632019,9963,2019,"MO0920400","MO0920400","","N","N",,"I","ST. PETERS","ST. PETERS","St. Peters","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",57697,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",86,6,92,6,22,28,0,0,01-OCT-05,01-AUG-09,01-AUG-09,01-JAN-19,01-MAR-13,01-MAR-13,"N","ST CHARLES","St. Louis, MO-IL","Y","Y","Y"
99642019,9964,2019,"MO0920500","MO0920500","","N","N",,"I","WENTZVILLE","WENTZVILLE","Wentzville","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",42892,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",64,6,70,8,15,23,0,0,01-OCT-05,01-MAY-17,01-MAY-17,01-FEB-19,01-JUL-17,01-JUL-17,"N","ST CHARLES","St. Louis, MO-IL","Y","Y","Y"
99812019,9981,2019,"MO0940300","MO0940300","","N","N",,"I","DESLOGE","DESLOGE","Desloge","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",4841,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,1,1,2,0,0,01-OCT-05,01-MAR-19,01-MAR-19,01-MAR-19,01-MAR-19,01-MAR-19,"N","ST FRANCOIS","Non-MSA","Y","Y","Y"
99882019,9988,2019,"MO0942200","MO0942200","","N","N",,"I","PARK HILLS","PARK HILLS","Park Hills","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",8484,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,0,15,2,1,3,0,0,01-OCT-05,01-SEP-19,01-SEP-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","ST FRANCOIS","Non-MSA","Y","Y","Y"
100172019,10017,2019,"MO0952300","MO0952300","","N","N",,"I","EDMUNDSON","EDMUNDSON","Edmundson","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",830,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",10,0,10,0,1,1,0,0,01-OCT-05,01-DEC-16,01-DEC-16,01-FEB-19,01-DEC-16,01-DEC-16,"N","ST LOUIS","St. Louis, MO-IL","Y","Y","Y"
100432019,10043,2019,"MO0955600","MO0955600","","N","N",,"I","OVERLAND","OVERLAND","Overland","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",15587,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",39,3,42,5,8,13,0,0,01-OCT-05,01-DEC-16,01-DEC-16,01-MAY-19,01-FEB-17,01-FEB-17,"N","ST LOUIS","St. Louis, MO-IL","Y","Y","Y"
100762019,10076,2019,"MO0970000","MO0970000","","N","N",,"I","STE. GENEVIEVE","STE. GENEVIEVE","Ste. Genevieve","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","County",13045,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",46,13,59,1,14,15,0,0,01-OCT-05,01-AUG-09,01-AUG-09,01-FEB-19,01-JAN-13,01-JAN-13,"N","STE GENEVIEVE","Non-MSA","Y","Y","Y"
100802019,10080,2019,"MO0980100","MO0980100","","N","N",,"I","MARSHALL","MARSHALL","Marshall","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",12915,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,2,24,2,3,5,0,0,01-OCT-05,01-MAY-18,01-MAY-18,01-FEB-19,01-MAY-18,01-MAY-18,"N","SALINE","Non-MSA","Y","Y","Y"
100922019,10092,2019,"MO1010500","MO1010500","","N","N",,"I","SCOTT CITY","SCOTT CITY","Scott City","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",4493,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,1,14,0,4,4,0,0,01-OCT-05,01-JUN-19,01-JUN-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","SCOTT","Non-MSA","Y","Y","Y"
101032019,10103,2019,"MO1030400","MO1030400","","N","N",,"I","SHELBINA","SHELBINA","Shelbina","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",1612,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-OCT-05,01-MAR-19,01-MAR-19,01-APR-19,01-APR-19,01-APR-19,"N","SHELBY","Non-MSA","Y","Y","Y"
101052019,10105,2019,"MO1040000","MO1040000","","N","N",,"I","STODDARD","STODDARD","Stoddard","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","County",15312,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",15,13,28,1,4,5,0,0,01-OCT-05,01-JUL-19,01-JUL-19,01-JUL-19,01-JUL-19,01-JUL-19,"N","STODDARD","Non-MSA","Y","Y","Y"
101082019,10108,2019,"MO1040300","MO1040300","","N","N",,"I","BLOOMFIELD","BLOOMFIELD","Bloomfield","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",1835,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-OCT-05,01-AUG-19,01-AUG-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","STODDARD","Non-MSA","Y","Y","Y"
101322019,10132,2019,"MO1080300","MO1080300","","N","N",,"I","LICKING","LICKING","Licking","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",3087,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-OCT-05,01-JUN-19,01-JUN-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","TEXAS","Non-MSA","Y","Y","Y"
101442019,10144,2019,"MO1110300","MO1110300","","N","N",,"I","POTOSI","POTOSI","Potosi","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",2609,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,1,2,0,0,01-OCT-05,01-AUG-19,01-AUG-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","WASHINGTON","Non-MSA","Y","Y","Y"
101612019,10161,2019,"MOKPD0000","MOKPD0000","","N","N",,"I","KANSAS CITY","KANSAS CITY","Kansas City","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","City",495964,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",5,"1C","Cities from 250,000 thru 499,999","1","All cities 250,000 or over","Y",1,"R","Y",1105,173,1278,194,347,541,0,0,01-OCT-05,01-JAN-10,01-JAN-10,01-JAN-19,01-JAN-13,01-JAN-13,"N","CASS; PLATTE; CLAY; JACKSON","Kansas City, MO-KS","Y","Y","Y"
101622019,10162,2019,"MOMHP0000","MOMHP0000","","N","N",,"I","MO STATE HIGHWAY PATROL","MO STATE HIGHWAY PATROL","Missouri State Highway Patrol","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","State Police",0,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",17,"8E","Non-MSA State Police","8","Non-MSA Counties","N",3,"R","Y",1168,524,1692,61,581,642,0,0,01-OCT-05,01-JUL-18,01-JUL-18,01-JAN-19,01-JUL-18,01-JUL-18,"N","","Non-MSA","Y","Y","Y"
101632019,10163,2019,"MOMHP0700","MOMHP0700","","N","N",,"I","GAMING COMMISSION ENF D","GAMING COMMISSION, ENF D","Gaming Commission","Enforcement Division","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","Other State Agency",0,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",100,0,100,11,3,14,0,0,01-OCT-05,01-JUL-18,01-JUL-18,01-FEB-19,01-JUL-18,01-JUL-18,"N","","Non-MSA","Y","Y","Y"
255872019,25587,2019,"MO0922400","MO0922400","","N","N",,"I","ST. CHARLES COUNTY PD","","St. Charles County Police Department","","A",28,"Missouri","MO","MO","4","West North Central","2","Midwest","Region II","County",119556,23376,"MOUCR0001","Missouri State Highway Patrol UCR Program Office CRID/CJIS Section","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",133,10,143,10,27,37,0,0,01-OCT-05,01-JUN-19,01-JUN-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","ST CHARLES","St. Louis, MO-IL","Y","Y","Y"
